modif_id,shop_id,cost,link
4581,9,13207,https://www.oldi.ru/
4001,7,11696,https://www.holodilnik.ru/
5453,20,121971,iPort.ru
3356,16,124836,Sold-Out.ru
5873,5,149868,https://www.svyaznoy.ru/
1129,8,31708,https://sbermegamarket.ru/
411,21,125426,123.ru
4389,15,117290,Video-shoper.ru
966,4,68925,https://biggeek.ru/
1878,1,108785,https://www.citilink.ru/
4235,5,58569,https://www.svyaznoy.ru/
4063,2,149902,https://www.dns-shop.ru/
3793,15,100634,Video-shoper.ru
2372,8,128838,https://sbermegamarket.ru/
560,16,89942,Sold-Out.ru
592,5,71740,https://www.svyaznoy.ru/
483,1,68759,https://www.citilink.ru/
5084,9,25196,https://www.oldi.ru/
3590,20,123854,iPort.ru
2922,18,50543,Shop-Trubka.ru
4693,13,91516,StoreX24.ru
3982,0,70083,https://www.mvideo.ru/
3979,8,95754,https://sbermegamarket.ru/
3593,0,24455,https://www.mvideo.ru/
968,3,149964,https://www.eldorado.ru/
4668,7,108089,https://www.holodilnik.ru/
5394,8,17197,https://sbermegamarket.ru/
168,20,49303,iPort.ru
2358,0,105500,https://www.mvideo.ru/
4005,5,87543,https://www.svyaznoy.ru/
3844,20,111073,iPort.ru
2546,16,32309,Sold-Out.ru
2930,21,82299,123.ru
5430,2,143066,https://www.dns-shop.ru/
1837,6,126510,https://re-store.ru/
2867,1,62320,https://www.citilink.ru/
446,16,18351,Sold-Out.ru
1959,0,59859,https://www.mvideo.ru/
4632,7,54332,https://www.holodilnik.ru/
1945,13,145799,StoreX24.ru
223,1,118090,https://www.citilink.ru/
580,6,78928,https://re-store.ru/
5078,17,10776,coxo.ru
4049,2,26729,https://www.dns-shop.ru/
2338,2,138478,https://www.dns-shop.ru/
1580,11,131823,https://ulmart-katalog.ru/
2023,20,138237,iPort.ru
2206,17,139913,coxo.ru
174,2,61693,https://www.dns-shop.ru/
1318,14,53371,Wishmaster.me
2138,8,49296,https://sbermegamarket.ru/
1619,2,49343,https://www.dns-shop.ru/
2904,14,116748,Wishmaster.me
3548,11,116812,https://ulmart-katalog.ru/
3191,2,48151,https://www.dns-shop.ru/
3502,16,112264,Sold-Out.ru
1115,21,23133,123.ru
4054,18,125829,Shop-Trubka.ru
2590,5,82813,https://www.svyaznoy.ru/
3274,2,78435,https://www.dns-shop.ru/
4820,4,147320,https://biggeek.ru/
5589,3,67029,https://www.eldorado.ru/
915,14,16441,Wishmaster.me
3189,17,131138,coxo.ru
4339,9,20038,https://www.oldi.ru/
3821,18,117539,Shop-Trubka.ru
4372,2,107073,https://www.dns-shop.ru/
1109,19,146562,Quke.ru
792,0,110029,https://www.mvideo.ru/
1160,13,63996,StoreX24.ru
5659,13,144086,StoreX24.ru
913,7,15053,https://www.holodilnik.ru/
5728,10,100699,https://kcentr.ru/
5165,13,30839,StoreX24.ru
4050,17,149466,coxo.ru
4417,7,25027,https://www.holodilnik.ru/
3165,5,15369,https://www.svyaznoy.ru/
4920,16,91859,Sold-Out.ru
2166,4,68572,https://biggeek.ru/
4986,17,62003,coxo.ru
939,18,51757,Shop-Trubka.ru
1151,17,113789,coxo.ru
2341,6,45184,https://re-store.ru/
4872,16,98597,Sold-Out.ru
1024,0,56286,https://www.mvideo.ru/
4061,17,68189,coxo.ru
5783,0,22287,https://www.mvideo.ru/
1789,15,92383,Video-shoper.ru
5196,0,50677,https://www.mvideo.ru/
218,0,22393,https://www.mvideo.ru/
5876,6,11439,https://re-store.ru/
3897,15,110729,Video-shoper.ru
372,19,130159,Quke.ru
2766,16,43217,Sold-Out.ru
3322,10,147796,https://kcentr.ru/
742,13,115060,StoreX24.ru
4847,15,29428,Video-shoper.ru
2226,2,88022,https://www.dns-shop.ru/
5543,18,95581,Shop-Trubka.ru
1985,1,96901,https://www.citilink.ru/
1397,2,50339,https://www.dns-shop.ru/
2097,15,28700,Video-shoper.ru
1365,4,89046,https://biggeek.ru/
3119,10,84975,https://kcentr.ru/
3046,2,146981,https://www.dns-shop.ru/
4424,4,63055,https://biggeek.ru/
5408,6,34298,https://re-store.ru/
835,20,146752,iPort.ru
97,7,147719,https://www.holodilnik.ru/
402,0,118496,https://www.mvideo.ru/
4457,8,40875,https://sbermegamarket.ru/
58,1,19206,https://www.citilink.ru/
2728,6,23173,https://re-store.ru/
1628,6,37232,https://re-store.ru/
4605,14,38871,Wishmaster.me
4840,21,101975,123.ru
992,12,120347,https://www.techport.ru/
2524,16,110699,Sold-Out.ru
15,16,34469,Sold-Out.ru
983,7,56635,https://www.holodilnik.ru/
3785,4,90172,https://biggeek.ru/
1605,2,51561,https://www.dns-shop.ru/
2166,21,41111,123.ru
2942,10,53543,https://kcentr.ru/
5839,14,44340,Wishmaster.me
2596,7,138596,https://www.holodilnik.ru/
2099,10,81617,https://kcentr.ru/
2828,8,130959,https://sbermegamarket.ru/
5676,9,130760,https://www.oldi.ru/
509,11,14761,https://ulmart-katalog.ru/
5676,7,144953,https://www.holodilnik.ru/
1555,20,50797,iPort.ru
210,11,69771,https://ulmart-katalog.ru/
117,3,93598,https://www.eldorado.ru/
4979,16,131480,Sold-Out.ru
3732,21,125075,123.ru
4164,11,16041,https://ulmart-katalog.ru/
2500,12,88477,https://www.techport.ru/
2366,13,147837,StoreX24.ru
4047,21,89112,123.ru
1083,13,148507,StoreX24.ru
5635,2,126333,https://www.dns-shop.ru/
230,16,51541,Sold-Out.ru
5418,8,89756,https://sbermegamarket.ru/
799,4,137625,https://biggeek.ru/
734,8,117655,https://sbermegamarket.ru/
3078,14,69859,Wishmaster.me
5926,18,26663,Shop-Trubka.ru
1052,12,145511,https://www.techport.ru/
4359,11,147319,https://ulmart-katalog.ru/
4031,8,86941,https://sbermegamarket.ru/
3977,4,94912,https://biggeek.ru/
3239,7,104891,https://www.holodilnik.ru/
2884,9,52422,https://www.oldi.ru/
1364,19,120089,Quke.ru
901,20,30466,iPort.ru
3320,21,102374,123.ru
1014,12,51462,https://www.techport.ru/
2821,8,43998,https://sbermegamarket.ru/
2366,19,10122,Quke.ru
693,8,32012,https://sbermegamarket.ru/
5932,7,96013,https://www.holodilnik.ru/
2839,7,131269,https://www.holodilnik.ru/
2000,15,53499,Video-shoper.ru
3051,8,14560,https://sbermegamarket.ru/
697,7,45108,https://www.holodilnik.ru/
5319,8,11714,https://sbermegamarket.ru/
3534,14,32799,Wishmaster.me
1665,9,14497,https://www.oldi.ru/
2506,21,125642,123.ru
5936,17,49940,coxo.ru
5902,20,122217,iPort.ru
1094,5,80771,https://www.svyaznoy.ru/
1994,19,86379,Quke.ru
5228,16,89058,Sold-Out.ru
717,3,45902,https://www.eldorado.ru/
1000,9,79422,https://www.oldi.ru/
3336,18,135408,Shop-Trubka.ru
4307,13,120973,StoreX24.ru
4037,7,102424,https://www.holodilnik.ru/
5846,21,129672,123.ru
3001,13,86056,StoreX24.ru
1973,19,46710,Quke.ru
3559,1,139114,https://www.citilink.ru/
565,9,88522,https://www.oldi.ru/
2263,7,114714,https://www.holodilnik.ru/
1062,2,100914,https://www.dns-shop.ru/
1052,16,91596,Sold-Out.ru
1488,15,120557,Video-shoper.ru
1051,4,27537,https://biggeek.ru/
2133,11,49856,https://ulmart-katalog.ru/
5500,2,21713,https://www.dns-shop.ru/
2713,10,79792,https://kcentr.ru/
3382,12,58465,https://www.techport.ru/
3240,9,133975,https://www.oldi.ru/
1603,9,54053,https://www.oldi.ru/
5284,17,43075,coxo.ru
2572,16,127463,Sold-Out.ru
3392,18,97888,Shop-Trubka.ru
3063,17,138880,coxo.ru
1140,13,22882,StoreX24.ru
897,16,15072,Sold-Out.ru
1727,13,102708,StoreX24.ru
2889,16,83281,Sold-Out.ru
5094,19,149194,Quke.ru
1888,5,135026,https://www.svyaznoy.ru/
4585,19,149702,Quke.ru
3744,9,113902,https://www.oldi.ru/
194,2,14357,https://www.dns-shop.ru/
715,11,128674,https://ulmart-katalog.ru/
4069,19,12084,Quke.ru
4708,6,71269,https://re-store.ru/
4675,14,25071,Wishmaster.me
4104,7,119614,https://www.holodilnik.ru/
3978,19,59997,Quke.ru
241,7,137766,https://www.holodilnik.ru/
4865,15,72520,Video-shoper.ru
724,11,89936,https://ulmart-katalog.ru/
5151,8,77135,https://sbermegamarket.ru/
5165,18,67586,Shop-Trubka.ru
5647,8,12827,https://sbermegamarket.ru/
2756,6,28758,https://re-store.ru/
2079,20,127663,iPort.ru
3178,3,70700,https://www.eldorado.ru/
4469,12,119131,https://www.techport.ru/
4375,18,88312,Shop-Trubka.ru
1063,11,66801,https://ulmart-katalog.ru/
5605,15,119786,Video-shoper.ru
4521,9,26062,https://www.oldi.ru/
4744,3,13864,https://www.eldorado.ru/
2908,6,61863,https://re-store.ru/
511,18,108067,Shop-Trubka.ru
611,20,99111,iPort.ru
4086,6,119607,https://re-store.ru/
5439,12,111018,https://www.techport.ru/
5463,14,54041,Wishmaster.me
2214,15,102913,Video-shoper.ru
1234,17,19443,coxo.ru
5342,5,143219,https://www.svyaznoy.ru/
1024,18,103276,Shop-Trubka.ru
1116,1,67216,https://www.citilink.ru/
5635,11,35459,https://ulmart-katalog.ru/
139,9,58375,https://www.oldi.ru/
5096,5,70461,https://www.svyaznoy.ru/
4652,17,110755,coxo.ru
347,2,45873,https://www.dns-shop.ru/
2308,8,54199,https://sbermegamarket.ru/
344,6,32957,https://re-store.ru/
3440,14,50333,Wishmaster.me
2817,18,16041,Shop-Trubka.ru
5116,10,92745,https://kcentr.ru/
2834,13,88954,StoreX24.ru
3320,12,38701,https://www.techport.ru/
1165,8,143231,https://sbermegamarket.ru/
2888,8,37141,https://sbermegamarket.ru/
1359,0,52747,https://www.mvideo.ru/
4809,10,43803,https://kcentr.ru/
5136,2,67287,https://www.dns-shop.ru/
5365,15,37167,Video-shoper.ru
4779,9,107763,https://www.oldi.ru/
4383,9,83314,https://www.oldi.ru/
1716,9,146521,https://www.oldi.ru/
2891,0,105838,https://www.mvideo.ru/
1523,21,71138,123.ru
72,8,105390,https://sbermegamarket.ru/
1015,7,122477,https://www.holodilnik.ru/
5500,3,33845,https://www.eldorado.ru/
904,11,138573,https://ulmart-katalog.ru/
861,3,74240,https://www.eldorado.ru/
3048,3,141315,https://www.eldorado.ru/
2585,11,37436,https://ulmart-katalog.ru/
4890,2,62692,https://www.dns-shop.ru/
2812,5,102058,https://www.svyaznoy.ru/
232,12,11851,https://www.techport.ru/
5901,15,38281,Video-shoper.ru
2754,7,69655,https://www.holodilnik.ru/
5699,16,14788,Sold-Out.ru
247,5,37491,https://www.svyaznoy.ru/
194,6,92127,https://re-store.ru/
3596,13,118959,StoreX24.ru
2183,0,96101,https://www.mvideo.ru/
4896,10,57355,https://kcentr.ru/
3790,9,62325,https://www.oldi.ru/
3437,4,79339,https://biggeek.ru/
2086,2,77682,https://www.dns-shop.ru/
613,10,110314,https://kcentr.ru/
5938,6,33381,https://re-store.ru/
3213,1,114158,https://www.citilink.ru/
3238,16,114089,Sold-Out.ru
5483,7,45810,https://www.holodilnik.ru/
3936,6,122606,https://re-store.ru/
568,13,121599,StoreX24.ru
2093,15,41778,Video-shoper.ru
1679,5,68710,https://www.svyaznoy.ru/
5607,9,18047,https://www.oldi.ru/
472,8,83637,https://sbermegamarket.ru/
4853,4,51616,https://biggeek.ru/
4706,9,103915,https://www.oldi.ru/
4700,9,56356,https://www.oldi.ru/
2585,7,106417,https://www.holodilnik.ru/
1620,18,58917,Shop-Trubka.ru
2397,20,105384,iPort.ru
1512,6,90810,https://re-store.ru/
1005,16,116482,Sold-Out.ru
4696,4,74829,https://biggeek.ru/
2045,16,147932,Sold-Out.ru
3199,11,22737,https://ulmart-katalog.ru/
5712,13,109344,StoreX24.ru
1712,19,49808,Quke.ru
3936,8,89272,https://sbermegamarket.ru/
4969,1,96333,https://www.citilink.ru/
124,21,105015,123.ru
3845,1,23461,https://www.citilink.ru/
2468,18,104949,Shop-Trubka.ru
1233,7,145687,https://www.holodilnik.ru/
5015,3,42676,https://www.eldorado.ru/
4206,4,140415,https://biggeek.ru/
309,4,95627,https://biggeek.ru/
4440,7,39037,https://www.holodilnik.ru/
810,15,27276,Video-shoper.ru
4077,13,117307,StoreX24.ru
894,17,102538,coxo.ru
4826,0,139195,https://www.mvideo.ru/
3224,20,47603,iPort.ru
5485,2,62603,https://www.dns-shop.ru/
4894,7,131749,https://www.holodilnik.ru/
327,11,124911,https://ulmart-katalog.ru/
4977,8,104322,https://sbermegamarket.ru/
4252,19,81579,Quke.ru
3910,0,23913,https://www.mvideo.ru/
1800,17,47012,coxo.ru
5491,12,130153,https://www.techport.ru/
2869,16,89759,Sold-Out.ru
4848,0,53288,https://www.mvideo.ru/
4876,7,96972,https://www.holodilnik.ru/
2118,3,58942,https://www.eldorado.ru/
1891,11,36472,https://ulmart-katalog.ru/
5255,0,71725,https://www.mvideo.ru/
59,6,28869,https://re-store.ru/
598,16,119230,Sold-Out.ru
38,5,28973,https://www.svyaznoy.ru/
3346,11,56612,https://ulmart-katalog.ru/
2674,1,149130,https://www.citilink.ru/
2247,5,114246,https://www.svyaznoy.ru/
1186,20,118568,iPort.ru
2241,14,33964,Wishmaster.me
1158,5,105333,https://www.svyaznoy.ru/
3405,7,79642,https://www.holodilnik.ru/
2721,20,136211,iPort.ru
1031,1,84301,https://www.citilink.ru/
3680,1,80211,https://www.citilink.ru/
2254,8,33979,https://sbermegamarket.ru/
2817,6,69770,https://re-store.ru/
2012,0,21844,https://www.mvideo.ru/
4561,0,46795,https://www.mvideo.ru/
5255,14,72370,Wishmaster.me
4902,5,22067,https://www.svyaznoy.ru/
5076,1,110322,https://www.citilink.ru/
1714,9,62086,https://www.oldi.ru/
891,18,121698,Shop-Trubka.ru
2370,0,76578,https://www.mvideo.ru/
3252,6,139294,https://re-store.ru/
3775,12,17949,https://www.techport.ru/
1016,5,35959,https://www.svyaznoy.ru/
4494,8,17236,https://sbermegamarket.ru/
245,1,128973,https://www.citilink.ru/
1050,10,29911,https://kcentr.ru/
2169,20,132353,iPort.ru
4131,4,45516,https://biggeek.ru/
3259,16,14876,Sold-Out.ru
4072,21,39773,123.ru
2731,18,131794,Shop-Trubka.ru
2300,11,54243,https://ulmart-katalog.ru/
894,10,99744,https://kcentr.ru/
684,14,138073,Wishmaster.me
1453,14,111339,Wishmaster.me
851,19,91432,Quke.ru
3457,8,47953,https://sbermegamarket.ru/
4663,20,143520,iPort.ru
5151,0,87651,https://www.mvideo.ru/
5233,0,54144,https://www.mvideo.ru/
3764,2,67360,https://www.dns-shop.ru/
5711,17,54507,coxo.ru
2371,5,123620,https://www.svyaznoy.ru/
3509,19,14150,Quke.ru
3953,9,97976,https://www.oldi.ru/
5441,16,93616,Sold-Out.ru
864,9,13838,https://www.oldi.ru/
3353,3,49616,https://www.eldorado.ru/
1560,1,100672,https://www.citilink.ru/
4949,5,53302,https://www.svyaznoy.ru/
2587,9,39768,https://www.oldi.ru/
789,8,55654,https://sbermegamarket.ru/
3143,16,89771,Sold-Out.ru
1971,10,31607,https://kcentr.ru/
2391,19,69959,Quke.ru
4307,12,68489,https://www.techport.ru/
2326,8,121995,https://sbermegamarket.ru/
1472,3,125544,https://www.eldorado.ru/
4096,18,21095,Shop-Trubka.ru
3632,2,130790,https://www.dns-shop.ru/
5036,3,12618,https://www.eldorado.ru/
4646,6,78143,https://re-store.ru/
3993,12,125899,https://www.techport.ru/
5388,21,125852,123.ru
367,0,86380,https://www.mvideo.ru/
3077,4,123246,https://biggeek.ru/
2080,2,115928,https://www.dns-shop.ru/
1993,7,16177,https://www.holodilnik.ru/
1105,13,138173,StoreX24.ru
576,12,73396,https://www.techport.ru/
1564,0,62930,https://www.mvideo.ru/
1984,14,49570,Wishmaster.me
4648,12,82266,https://www.techport.ru/
253,13,96421,StoreX24.ru
2365,15,126018,Video-shoper.ru
2364,15,68012,Video-shoper.ru
4818,9,17268,https://www.oldi.ru/
5657,16,26879,Sold-Out.ru
2955,5,33451,https://www.svyaznoy.ru/
4734,0,130529,https://www.mvideo.ru/
5734,17,80082,coxo.ru
1195,8,82802,https://sbermegamarket.ru/
1950,18,96560,Shop-Trubka.ru
2606,17,40994,coxo.ru
2119,3,119962,https://www.eldorado.ru/
3048,6,106482,https://re-store.ru/
2139,18,87112,Shop-Trubka.ru
3279,9,80106,https://www.oldi.ru/
2769,21,116053,123.ru
1115,5,71749,https://www.svyaznoy.ru/
1978,10,33055,https://kcentr.ru/
2967,13,31651,StoreX24.ru
2473,0,15664,https://www.mvideo.ru/
4643,10,32359,https://kcentr.ru/
4498,14,139239,Wishmaster.me
5395,13,81852,StoreX24.ru
5331,20,76438,iPort.ru
392,5,139434,https://www.svyaznoy.ru/
2114,1,14768,https://www.citilink.ru/
4471,12,134738,https://www.techport.ru/
4439,8,76790,https://sbermegamarket.ru/
1604,18,125822,Shop-Trubka.ru
2450,12,149182,https://www.techport.ru/
5248,2,70350,https://www.dns-shop.ru/
3411,8,45364,https://sbermegamarket.ru/
1045,18,34846,Shop-Trubka.ru
3768,6,93186,https://re-store.ru/
707,17,118112,coxo.ru
724,5,62462,https://www.svyaznoy.ru/
5766,20,12004,iPort.ru
5246,18,33291,Shop-Trubka.ru
4383,11,96161,https://ulmart-katalog.ru/
846,16,124464,Sold-Out.ru
3048,1,22989,https://www.citilink.ru/
983,0,143520,https://www.mvideo.ru/
4608,9,103839,https://www.oldi.ru/
209,12,106720,https://www.techport.ru/
2905,5,98815,https://www.svyaznoy.ru/
1793,4,63538,https://biggeek.ru/
1452,14,64981,Wishmaster.me
280,14,16319,Wishmaster.me
1598,0,30078,https://www.mvideo.ru/
4423,11,99842,https://ulmart-katalog.ru/
749,21,46241,123.ru
5603,17,63348,coxo.ru
1068,14,36703,Wishmaster.me
4223,11,135450,https://ulmart-katalog.ru/
5846,14,44876,Wishmaster.me
3324,10,50490,https://kcentr.ru/
1169,21,141987,123.ru
1302,19,21187,Quke.ru
5355,15,114670,Video-shoper.ru
2846,20,84484,iPort.ru
110,0,137806,https://www.mvideo.ru/
4348,1,119394,https://www.citilink.ru/
5891,15,103267,Video-shoper.ru
3796,1,64079,https://www.citilink.ru/
5423,17,83656,coxo.ru
3140,19,115303,Quke.ru
4711,10,51990,https://kcentr.ru/
1571,7,105782,https://www.holodilnik.ru/
5022,9,75614,https://www.oldi.ru/
1704,16,36522,Sold-Out.ru
5901,13,141262,StoreX24.ru
3638,11,119941,https://ulmart-katalog.ru/
4568,15,114327,Video-shoper.ru
2198,11,107811,https://ulmart-katalog.ru/
4883,5,131311,https://www.svyaznoy.ru/
1619,4,81514,https://biggeek.ru/
1356,15,46126,Video-shoper.ru
2972,17,49482,coxo.ru
4878,16,121930,Sold-Out.ru
5478,8,47827,https://sbermegamarket.ru/
1624,18,108447,Shop-Trubka.ru
1200,17,25814,coxo.ru
4551,2,55065,https://www.dns-shop.ru/
2092,18,64015,Shop-Trubka.ru
1760,15,31322,Video-shoper.ru
1234,3,84424,https://www.eldorado.ru/
197,1,113461,https://www.citilink.ru/
83,4,136472,https://biggeek.ru/
1204,14,63862,Wishmaster.me
4150,3,63381,https://www.eldorado.ru/
5007,2,85561,https://www.dns-shop.ru/
5678,5,105474,https://www.svyaznoy.ru/
3360,21,117867,123.ru
3211,10,118181,https://kcentr.ru/
24,2,19570,https://www.dns-shop.ru/
1821,15,13782,Video-shoper.ru
2028,14,37762,Wishmaster.me
1530,21,80335,123.ru
4682,15,115476,Video-shoper.ru
3853,14,24992,Wishmaster.me
3542,6,142648,https://re-store.ru/
2612,12,89908,https://www.techport.ru/
2055,21,30742,123.ru
1413,5,43365,https://www.svyaznoy.ru/
3537,0,138471,https://www.mvideo.ru/
1132,10,145362,https://kcentr.ru/
655,11,40536,https://ulmart-katalog.ru/
3814,12,108446,https://www.techport.ru/
2849,7,36832,https://www.holodilnik.ru/
2967,10,58811,https://kcentr.ru/
4669,20,132336,iPort.ru
1157,6,101384,https://re-store.ru/
3139,14,70475,Wishmaster.me
2538,12,100911,https://www.techport.ru/
1624,14,71335,Wishmaster.me
2680,4,140063,https://biggeek.ru/
1991,11,39655,https://ulmart-katalog.ru/
4241,7,72061,https://www.holodilnik.ru/
510,0,40847,https://www.mvideo.ru/
3926,15,140250,Video-shoper.ru
4437,19,142791,Quke.ru
751,18,63472,Shop-Trubka.ru
2132,3,81569,https://www.eldorado.ru/
3923,0,129235,https://www.mvideo.ru/
5670,1,62148,https://www.citilink.ru/
5850,11,49848,https://ulmart-katalog.ru/
4239,17,75935,coxo.ru
4663,1,86516,https://www.citilink.ru/
3361,18,30092,Shop-Trubka.ru
4414,9,128965,https://www.oldi.ru/
310,18,122118,Shop-Trubka.ru
161,11,22209,https://ulmart-katalog.ru/
1201,18,88587,Shop-Trubka.ru
2281,16,149870,Sold-Out.ru
3336,13,131236,StoreX24.ru
1696,3,39635,https://www.eldorado.ru/
1053,17,88668,coxo.ru
435,9,89008,https://www.oldi.ru/
4697,10,113434,https://kcentr.ru/
5070,3,71389,https://www.eldorado.ru/
3094,17,113419,coxo.ru
381,2,18909,https://www.dns-shop.ru/
1790,8,110080,https://sbermegamarket.ru/
3193,4,10693,https://biggeek.ru/
492,12,86658,https://www.techport.ru/
3335,1,83071,https://www.citilink.ru/
612,18,138822,Shop-Trubka.ru
3131,5,24698,https://www.svyaznoy.ru/
5041,3,27354,https://www.eldorado.ru/
2058,18,137709,Shop-Trubka.ru
2612,4,100790,https://biggeek.ru/
2041,18,42975,Shop-Trubka.ru
5040,19,139906,Quke.ru
3339,9,11035,https://www.oldi.ru/
2281,13,59430,StoreX24.ru
2768,14,88862,Wishmaster.me
2211,3,23898,https://www.eldorado.ru/
1668,11,44145,https://ulmart-katalog.ru/
1160,15,59540,Video-shoper.ru
4398,19,14661,Quke.ru
3408,14,47711,Wishmaster.me
404,17,30489,coxo.ru
5189,12,140302,https://www.techport.ru/
1322,9,50497,https://www.oldi.ru/
2455,2,72938,https://www.dns-shop.ru/
5524,18,142125,Shop-Trubka.ru
5202,6,127055,https://re-store.ru/
788,10,34181,https://kcentr.ru/
4188,1,71541,https://www.citilink.ru/
4359,12,45734,https://www.techport.ru/
692,5,30313,https://www.svyaznoy.ru/
3575,0,75345,https://www.mvideo.ru/
2550,1,11986,https://www.citilink.ru/
458,15,40897,Video-shoper.ru
1706,2,42738,https://www.dns-shop.ru/
5483,8,131851,https://sbermegamarket.ru/
2693,10,46884,https://kcentr.ru/
3727,9,52357,https://www.oldi.ru/
4709,3,69126,https://www.eldorado.ru/
3926,6,129238,https://re-store.ru/
950,14,149865,Wishmaster.me
2298,21,16042,123.ru
1909,19,116400,Quke.ru
5446,7,59245,https://www.holodilnik.ru/
4762,2,131446,https://www.dns-shop.ru/
3570,10,55497,https://kcentr.ru/
1954,11,56296,https://ulmart-katalog.ru/
5384,7,102815,https://www.holodilnik.ru/
3020,0,52046,https://www.mvideo.ru/
599,17,24104,coxo.ru
614,19,61936,Quke.ru
1501,8,43695,https://sbermegamarket.ru/
3802,2,88589,https://www.dns-shop.ru/
4624,20,90374,iPort.ru
5283,8,141616,https://sbermegamarket.ru/
4945,9,63486,https://www.oldi.ru/
4298,16,149819,Sold-Out.ru
1543,20,70308,iPort.ru
5548,14,65553,Wishmaster.me
3393,0,140376,https://www.mvideo.ru/
3350,17,16828,coxo.ru
5437,0,81214,https://www.mvideo.ru/
4491,19,77049,Quke.ru
3250,13,53204,StoreX24.ru
1659,13,53869,StoreX24.ru
3574,6,103860,https://re-store.ru/
3384,15,142720,Video-shoper.ru
986,7,147936,https://www.holodilnik.ru/
4702,3,31397,https://www.eldorado.ru/
1067,19,27880,Quke.ru
4015,7,32354,https://www.holodilnik.ru/
2434,13,146239,StoreX24.ru
2663,19,127270,Quke.ru
2336,12,11326,https://www.techport.ru/
5272,18,92479,Shop-Trubka.ru
3619,18,112281,Shop-Trubka.ru
4356,10,133091,https://kcentr.ru/
356,3,27327,https://www.eldorado.ru/
3682,6,123964,https://re-store.ru/
2799,20,140564,iPort.ru
2123,0,129066,https://www.mvideo.ru/
5222,21,84855,123.ru
2536,5,124680,https://www.svyaznoy.ru/
